user_id,event_type,product_id,category,price,event_time,device,location
172,add_to_cart,P104,Grocery,5004,2026-01-01 13:46:00,desktop,Pune
898,view,P105,Grocery,3009,2026-01-01 13:47:00,mobile,Mumbai
13,view,P105,Clothing,13651,2026-01-01 13:48:00,mobile,Mumbai
1192,purchase,P102,Electronics,17162,2026-01-01 13:49:00,mobile,Delhi
321,view,P102,Electronics,19868,2026-01-01 13:50:00,mobile,Pune
329,add_to_cart,P105,Beauty,9022,2026-01-01 13:51:00,mobile,Mumbai
785,view,P105,Beauty,2125,2026-01-01 13:52:00,mobile,Mumbai
777,add_to_cart,P102,Beauty,13320,2026-01-01 13:53:00,mobile,Pune
911,purchase,P103,Grocery,13290,2026-01-01 13:54:00,mobile,Bangalore
1119,add_to_cart,P102,Electronics,2866,2026-01-01 13:55:00,mobile,Pune
318,view,P103,Clothing,18582,2026-01-01 13:56:00,mobile,Pune
236,add_to_cart,P103,Grocery,491,2026-01-01 13:57:00,desktop,Mumbai
334,checkout,P102,Grocery,11035,2026-01-01 13:58:00,mobile,Delhi
376,add_to_cart,P101,Clothing,3884,2026-01-01 13:59:00,desktop,Mumbai
1161,checkout,P105,Clothing,18169,2026-01-01 14:00:00,mobile,Mumbai
588,add_to_cart,P104,Beauty,3014,2026-01-01 14:01:00,mobile,Mumbai
513,checkout,P102,Clothing,13343,2026-01-01 14:02:00,mobile,Pune
918,add_to_cart,P103,Clothing,12382,2026-01-01 14:03:00,desktop,Pune
873,view,P102,Clothing,13065,2026-01-01 14:04:00,mobile,Mumbai
270,view,P105,Clothing,11605,2026-01-01 14:05:00,mobile,Mumbai
798,view,P103,Beauty,5051,2026-01-01 14:06:00,desktop,Delhi
725,purchase,P104,Grocery,7755,2026-01-01 14:07:00,desktop,Bangalore
1189,checkout,P104,Electronics,4710,2026-01-01 14:08:00,mobile,Mumbai
5,add_to_cart,P104,Electronics,17568,2026-01-01 14:09:00,desktop,Pune
851,view,P101,Grocery,7683,2026-01-01 14:10:00,desktop,Bangalore
78,view,P103,Electronics,17801,2026-01-01 14:11:00,mobile,Bangalore
574,checkout,P103,Electronics,6980,2026-01-01 14:12:00,mobile,Delhi
132,add_to_cart,P101,Grocery,2449,2026-01-01 14:13:00,mobile,Bangalore
601,view,P103,Electronics,19177,2026-01-01 14:14:00,mobile,Mumbai
1066,add_to_cart,P101,Electronics,7308,2026-01-01 14:15:00,desktop,Mumbai
89,view,P102,Grocery,13820,2026-01-01 14:16:00,mobile,Pune
402,view,P105,Electronics,6981,2026-01-01 14:17:00,mobile,Mumbai
296,add_to_cart,P104,Clothing,3822,2026-01-01 14:18:00,desktop,Mumbai
616,view,P101,Grocery,15432,2026-01-01 14:19:00,mobile,Delhi
800,purchase,P101,Beauty,7324,2026-01-01 14:20:00,desktop,Bangalore
422,view,P101,Electronics,13329,2026-01-01 14:21:00,desktop,Delhi
1047,view,P102,Beauty,7902,2026-01-01 14:22:00,desktop,Bangalore
575,view,P101,Electronics,11539,2026-01-01 14:23:00,desktop,Delhi
143,checkout,P105,Clothing,3234,2026-01-01 14:24:00,mobile,Pune
993,add_to_cart,P105,Grocery,2698,2026-01-01 14:25:00,mobile,Delhi
665,add_to_cart,P104,Beauty,4152,2026-01-01 14:26:00,mobile,Delhi
145,view,P102,Grocery,12841,2026-01-01 14:27:00,mobile,Pune
1007,view,P105,Beauty,3924,2026-01-01 14:28:00,mobile,Mumbai
503,add_to_cart,P103,Electronics,3620,2026-01-01 14:29:00,mobile,Mumbai
821,checkout,P103,Clothing,1349,2026-01-01 14:30:00,desktop,Pune
104,checkout,P103,Beauty,15665,2026-01-01 14:31:00,desktop,Pune
1063,view,P101,Beauty,18558,2026-01-01 14:32:00,mobile,Delhi
198,add_to_cart,P101,Clothing,18988,2026-01-01 14:33:00,mobile,Pune
579,purchase,P103,Clothing,13097,2026-01-01 14:34:00,mobile,Pune
391,view,P104,Clothing,2114,2026-01-01 14:35:00,desktop,Bangalore
554,checkout,P104,Clothing,5044,2026-01-01 14:36:00,mobile,Bangalore
1039,view,P101,Clothing,1048,2026-01-01 14:37:00,mobile,Mumbai
478,purchase,P103,Grocery,16590,2026-01-01 14:38:00,mobile,Pune
923,checkout,P104,Electronics,10783,2026-01-01 14:39:00,mobile,Delhi
420,purchase,P101,Electronics,14112,2026-01-01 14:40:00,desktop,Mumbai
157,add_to_cart,P103,Beauty,4792,2026-01-01 14:41:00,mobile,Mumbai
550,view,P102,Clothing,3340,2026-01-01 14:42:00,mobile,Mumbai
1121,purchase,P103,Grocery,9862,2026-01-01 14:43:00,desktop,Pune
1021,view,P103,Grocery,13831,2026-01-01 14:44:00,desktop,Pune
997,view,P105,Beauty,18118,2026-01-01 14:45:00,desktop,Delhi
951,checkout,P105,Clothing,10230,2026-01-01 14:46:00,mobile,Delhi
289,checkout,P102,Electronics,18016,2026-01-01 14:47:00,mobile,Mumbai
196,purchase,P102,Clothing,7708,2026-01-01 14:48:00,mobile,Pune
598,view,P103,Grocery,12509,2026-01-01 14:49:00,mobile,Delhi
517,checkout,P104,Clothing,17924,2026-01-01 14:50:00,mobile,Bangalore
865,checkout,P102,Electronics,11689,2026-01-01 14:51:00,mobile,Bangalore
1142,view,P103,Electronics,12537,2026-01-01 14:52:00,mobile,Mumbai
806,view,P101,Beauty,18099,2026-01-01 14:53:00,desktop,Bangalore
1183,view,P105,Grocery,9805,2026-01-01 14:54:00,mobile,Mumbai
815,view,P104,Clothing,15476,2026-01-01 14:55:00,desktop,Pune
228,purchase,P103,Clothing,19082,2026-01-01 14:56:00,mobile,Mumbai
216,add_to_cart,P101,Beauty,11711,2026-01-01 14:57:00,mobile,Mumbai
948,checkout,P105,Beauty,7690,2026-01-01 14:58:00,mobile,Pune
15,purchase,P101,Beauty,18811,2026-01-01 14:59:00,desktop,Delhi
1181,view,P103,Grocery,6665,2026-01-01 15:00:00,mobile,Delhi
1181,checkout,P102,Clothing,18460,2026-01-01 15:01:00,desktop,Delhi
47,add_to_cart,P105,Beauty,1935,2026-01-01 15:02:00,mobile,Delhi
324,checkout,P101,Grocery,16838,2026-01-01 15:03:00,desktop,Mumbai
844,view,P102,Clothing,9897,2026-01-01 15:04:00,mobile,Delhi
130,purchase,P104,Electronics,3295,2026-01-01 15:05:00,desktop,Bangalore
95,view,P103,Beauty,13968,2026-01-01 15:06:00,mobile,Bangalore
627,view,P103,Grocery,9279,2026-01-01 15:07:00,desktop,Delhi
755,checkout,P105,Clothing,8445,2026-01-01 15:08:00,mobile,Bangalore
794,view,P101,Clothing,1006,2026-01-01 15:09:00,mobile,Bangalore
69,add_to_cart,P104,Beauty,12055,2026-01-01 15:10:00,desktop,Pune
11,add_to_cart,P105,Beauty,15868,2026-01-01 15:11:00,mobile,Pune
872,checkout,P105,Clothing,7298,2026-01-01 15:12:00,mobile,Delhi
550,view,P101,Grocery,1720,2026-01-01 15:13:00,desktop,Mumbai
1158,view,P104,Electronics,11920,2026-01-01 15:14:00,mobile,Mumbai
712,view,P101,Clothing,11866,2026-01-01 15:15:00,mobile,Pune
23,add_to_cart,P103,Grocery,8623,2026-01-01 15:16:00,mobile,Pune
815,view,P102,Beauty,4438,2026-01-01 15:17:00,desktop,Mumbai
346,view,P103,Clothing,16011,2026-01-01 15:18:00,mobile,Delhi
302,view,P103,Beauty,16913,2026-01-01 15:19:00,mobile,Mumbai
363,view,P105,Electronics,5401,2026-01-01 15:20:00,desktop,Mumbai
396,add_to_cart,P103,Beauty,15244,2026-01-01 15:21:00,desktop,Bangalore
218,checkout,P104,Electronics,13884,2026-01-01 15:22:00,desktop,Mumbai
141,view,P103,Beauty,2523,2026-01-01 15:23:00,desktop,Pune
958,add_to_cart,P104,Beauty,8372,2026-01-01 15:24:00,mobile,Delhi
985,add_to_cart,P101,Electronics,1673,2026-01-01 15:25:00,mobile,Mumbai
993,add_to_cart,P105,Beauty,16903,2026-01-01 15:26:00,mobile,Bangalore
828,checkout,P104,Grocery,566,2026-01-01 15:27:00,desktop,Pune
683,add_to_cart,P103,Beauty,15887,2026-01-01 15:28:00,desktop,Pune
1004,add_to_cart,P105,Clothing,5276,2026-01-01 15:29:00,desktop,Bangalore
356,view,P105,Beauty,3493,2026-01-01 15:30:00,mobile,Pune
1008,add_to_cart,P104,Grocery,9857,2026-01-01 15:31:00,mobile,Bangalore
1157,add_to_cart,P104,Clothing,15264,2026-01-01 15:32:00,mobile,Pune
888,view,P102,Grocery,12322,2026-01-01 15:33:00,mobile,Pune
127,view,P102,Clothing,18519,2026-01-01 15:34:00,desktop,Pune
1130,purchase,P105,Beauty,18116,2026-01-01 15:35:00,mobile,Pune
1009,add_to_cart,P102,Grocery,18468,2026-01-01 15:36:00,mobile,Bangalore
604,add_to_cart,P103,Beauty,103,2026-01-01 15:37:00,desktop,Mumbai
1014,purchase,P101,Clothing,7577,2026-01-01 15:38:00,mobile,Pune
51,checkout,P105,Grocery,6098,2026-01-01 15:39:00,mobile,Bangalore
1053,add_to_cart,P101,Electronics,702,2026-01-01 15:40:00,mobile,Bangalore
779,checkout,P102,Grocery,7356,2026-01-01 15:41:00,desktop,Bangalore
814,checkout,P104,Beauty,10659,2026-01-01 15:42:00,desktop,Mumbai
420,add_to_cart,P105,Electronics,13786,2026-01-01 15:43:00,mobile,Delhi
983,add_to_cart,P102,Electronics,14073,2026-01-01 15:44:00,mobile,Bangalore
825,view,P103,Clothing,6814,2026-01-01 15:45:00,mobile,Bangalore
1025,purchase,P105,Electronics,8476,2026-01-01 15:46:00,mobile,Bangalore
567,add_to_cart,P105,Electronics,11801,2026-01-01 15:47:00,mobile,Mumbai
371,view,P104,Clothing,14991,2026-01-01 15:48:00,mobile,Pune
936,checkout,P105,Grocery,3351,2026-01-01 15:49:00,mobile,Mumbai
661,add_to_cart,P104,Beauty,19631,2026-01-01 15:50:00,desktop,Bangalore
969,view,P102,Grocery,8244,2026-01-01 15:51:00,mobile,Delhi
1161,add_to_cart,P103,Electronics,16538,2026-01-01 15:52:00,mobile,Bangalore
202,add_to_cart,P103,Beauty,10016,2026-01-01 15:53:00,mobile,Pune
313,checkout,P105,Grocery,3010,2026-01-01 15:54:00,mobile,Delhi
117,view,P105,Beauty,18354,2026-01-01 15:55:00,mobile,Delhi
937,checkout,P102,Electronics,11582,2026-01-01 15:56:00,mobile,Mumbai
575,add_to_cart,P104,Grocery,3448,2026-01-01 15:57:00,desktop,Mumbai
244,view,P103,Beauty,18085,2026-01-01 15:58:00,desktop,Pune
537,purchase,P104,Beauty,5930,2026-01-01 15:59:00,desktop,Mumbai
75,add_to_cart,P102,Grocery,11629,2026-01-01 16:00:00,mobile,Pune
386,view,P103,Grocery,8220,2026-01-01 16:01:00,desktop,Delhi
475,add_to_cart,P103,Electronics,18574,2026-01-01 16:02:00,mobile,Delhi
418,checkout,P101,Clothing,5580,2026-01-01 16:03:00,desktop,Delhi
347,view,P102,Beauty,9543,2026-01-01 16:04:00,mobile,Pune
640,view,P102,Grocery,6470,2026-01-01 16:05:00,mobile,Mumbai
939,view,P101,Grocery,270,2026-01-01 16:06:00,mobile,Mumbai
955,view,P104,Grocery,2909,2026-01-01 16:07:00,desktop,Mumbai
876,checkout,P101,Beauty,7093,2026-01-01 16:08:00,desktop,Bangalore
763,add_to_cart,P102,Electronics,12046,2026-01-01 16:09:00,desktop,Delhi
664,view,P104,Clothing,4091,2026-01-01 16:10:00,mobile,Delhi
25,view,P103,Beauty,926,2026-01-01 16:11:00,mobile,Bangalore
710,view,P101,Electronics,9957,2026-01-01 16:12:00,desktop,Delhi
1185,purchase,P104,Beauty,16613,2026-01-01 16:13:00,mobile,Delhi
177,view,P104,Beauty,17901,2026-01-01 16:14:00,desktop,Bangalore
285,purchase,P104,Grocery,6898,2026-01-01 16:15:00,mobile,Delhi
63,add_to_cart,P101,Electronics,17891,2026-01-01 16:16:00,mobile,Mumbai
1003,view,P103,Grocery,5236,2026-01-01 16:17:00,desktop,Bangalore
662,checkout,P104,Grocery,17521,2026-01-01 16:18:00,mobile,Delhi
666,add_to_cart,P101,Electronics,12591,2026-01-01 16:19:00,desktop,Mumbai
156,checkout,P102,Grocery,7646,2026-01-01 16:20:00,mobile,Pune
1073,purchase,P101,Grocery,6003,2026-01-01 16:21:00,desktop,Delhi
967,view,P101,Clothing,13955,2026-01-01 16:22:00,mobile,Bangalore
849,view,P101,Electronics,16506,2026-01-01 16:23:00,desktop,Mumbai
1108,checkout,P104,Electronics,15049,2026-01-01 16:24:00,mobile,Pune
689,view,P101,Grocery,9925,2026-01-01 16:25:00,mobile,Pune
148,view,P102,Grocery,6387,2026-01-01 16:26:00,mobile,Delhi
342,view,P104,Electronics,12293,2026-01-01 16:27:00,desktop,Pune
476,view,P102,Electronics,1505,2026-01-01 16:28:00,mobile,Bangalore
1087,checkout,P105,Beauty,9770,2026-01-01 16:29:00,mobile,Pune
561,view,P101,Electronics,17678,2026-01-01 16:30:00,desktop,Delhi
327,add_to_cart,P104,Beauty,8867,2026-01-01 16:31:00,mobile,Pune
1165,add_to_cart,P104,Grocery,8023,2026-01-01 16:32:00,mobile,Delhi
990,add_to_cart,P101,Clothing,1706,2026-01-01 16:33:00,mobile,Pune
215,view,P103,Clothing,8743,2026-01-01 16:34:00,desktop,Mumbai
435,checkout,P103,Beauty,8416,2026-01-01 16:35:00,mobile,Delhi
952,view,P102,Grocery,11746,2026-01-01 16:36:00,mobile,Bangalore
723,checkout,P101,Grocery,10656,2026-01-01 16:37:00,desktop,Bangalore
32,checkout,P101,Grocery,10158,2026-01-01 16:38:00,desktop,Pune
670,add_to_cart,P105,Electronics,6350,2026-01-01 16:39:00,mobile,Mumbai
285,add_to_cart,P103,Grocery,1783,2026-01-01 16:40:00,desktop,Pune
429,add_to_cart,P103,Electronics,11826,2026-01-01 16:41:00,desktop,Pune
286,view,P101,Beauty,19235,2026-01-01 16:42:00,mobile,Mumbai
1168,checkout,P102,Clothing,7763,2026-01-01 16:43:00,desktop,Delhi
1043,checkout,P101,Beauty,13183,2026-01-01 16:44:00,mobile,Bangalore
18,view,P102,Grocery,19206,2026-01-01 16:45:00,mobile,Mumbai
769,add_to_cart,P103,Grocery,13246,2026-01-01 16:46:00,mobile,Pune
590,purchase,P105,Beauty,11353,2026-01-01 16:47:00,mobile,Delhi
1199,purchase,P104,Electronics,15836,2026-01-01 16:48:00,mobile,Pune
1010,add_to_cart,P103,Electronics,3323,2026-01-01 16:49:00,desktop,Delhi
194,add_to_cart,P102,Electronics,5541,2026-01-01 16:50:00,mobile,Bangalore
502,view,P101,Clothing,9922,2026-01-01 16:51:00,mobile,Bangalore
988,purchase,P103,Clothing,7481,2026-01-01 16:52:00,mobile,Delhi
1137,view,P105,Grocery,12963,2026-01-01 16:53:00,desktop,Bangalore
114,add_to_cart,P102,Beauty,5284,2026-01-01 16:54:00,mobile,Pune
947,view,P101,Beauty,16753,2026-01-01 16:55:00,mobile,Delhi
831,view,P104,Grocery,9415,2026-01-01 16:56:00,mobile,Pune
925,add_to_cart,P102,Electronics,4633,2026-01-01 16:57:00,desktop,Delhi
55,purchase,P101,Clothing,17526,2026-01-01 16:58:00,mobile,Pune
800,view,P104,Beauty,14660,2026-01-01 16:59:00,desktop,Bangalore
778,add_to_cart,P101,Grocery,1741,2026-01-01 17:00:00,mobile,Mumbai
162,view,P104,Electronics,16025,2026-01-01 17:01:00,mobile,Pune
87,view,P104,Electronics,10733,2026-01-01 17:02:00,mobile,Delhi
55,add_to_cart,P104,Clothing,3397,2026-01-01 17:03:00,desktop,Bangalore
1032,add_to_cart,P101,Clothing,17867,2026-01-01 17:04:00,mobile,Delhi
833,view,P104,Grocery,4096,2026-01-01 17:05:00,mobile,Pune
313,view,P102,Grocery,114,2026-01-01 17:06:00,mobile,Delhi
759,view,P105,Electronics,14995,2026-01-01 17:07:00,mobile,Delhi
443,view,P105,Electronics,1774,2026-01-01 17:08:00,mobile,Pune
328,purchase,P104,Beauty,5199,2026-01-01 17:09:00,desktop,Bangalore
1078,purchase,P105,Electronics,17964,2026-01-01 17:10:00,mobile,Bangalore
761,view,P105,Grocery,19530,2026-01-01 17:11:00,mobile,Pune
579,add_to_cart,P104,Clothing,7463,2026-01-01 17:12:00,mobile,Bangalore
1075,purchase,P104,Grocery,6057,2026-01-01 17:13:00,mobile,Mumbai
1007,view,P102,Beauty,4310,2026-01-01 17:14:00,mobile,Delhi
96,checkout,P103,Beauty,15876,2026-01-01 17:15:00,mobile,Pune
1112,purchase,P101,Clothing,17459,2026-01-01 17:16:00,desktop,Mumbai
1102,view,P104,Grocery,18169,2026-01-01 17:17:00,mobile,Delhi
1144,view,P104,Beauty,2183,2026-01-01 17:18:00,desktop,Pune
814,purchase,P105,Grocery,18170,2026-01-01 17:19:00,mobile,Bangalore
491,add_to_cart,P102,Beauty,4258,2026-01-01 17:20:00,mobile,Pune
452,view,P105,Clothing,16671,2026-01-01 17:21:00,desktop,Pune
165,view,P104,Beauty,2882,2026-01-01 17:22:00,desktop,Delhi
182,add_to_cart,P104,Grocery,4200,2026-01-01 17:23:00,mobile,Delhi
469,add_to_cart,P105,Grocery,11801,2026-01-01 17:24:00,mobile,Delhi
910,checkout,P104,Beauty,15625,2026-01-01 17:25:00,mobile,Mumbai
735,purchase,P103,Electronics,18556,2026-01-01 17:26:00,mobile,Bangalore
823,view,P101,Clothing,197,2026-01-01 17:27:00,mobile,Pune
944,add_to_cart,P101,Clothing,9583,2026-01-01 17:28:00,desktop,Pune
7,add_to_cart,P101,Beauty,3564,2026-01-01 17:29:00,mobile,Bangalore
330,add_to_cart,P103,Beauty,1887,2026-01-01 17:30:00,mobile,Pune
775,view,P104,Electronics,7863,2026-01-01 17:31:00,mobile,Delhi
151,purchase,P105,Clothing,783,2026-01-01 17:32:00,mobile,Pune
1109,checkout,P102,Electronics,16192,2026-01-01 17:33:00,mobile,Bangalore
147,add_to_cart,P104,Clothing,1232,2026-01-01 17:34:00,mobile,Mumbai
915,add_to_cart,P103,Beauty,12414,2026-01-01 17:35:00,desktop,Mumbai
700,view,P103,Clothing,5977,2026-01-01 17:36:00,mobile,Bangalore
82,add_to_cart,P101,Clothing,13168,2026-01-01 17:37:00,desktop,Pune
514,add_to_cart,P104,Clothing,14733,2026-01-01 17:38:00,mobile,Pune
815,add_to_cart,P101,Electronics,15858,2026-01-01 17:39:00,desktop,Mumbai
709,purchase,P102,Electronics,17525,2026-01-01 17:40:00,desktop,Pune
746,add_to_cart,P101,Clothing,11157,2026-01-01 17:41:00,desktop,Mumbai
1023,view,P102,Grocery,954,2026-01-01 17:42:00,desktop,Bangalore
707,checkout,P103,Electronics,5838,2026-01-01 17:43:00,mobile,Bangalore
471,view,P101,Beauty,2126,2026-01-01 17:44:00,desktop,Pune
1143,view,P101,Beauty,5465,2026-01-01 17:45:00,desktop,Delhi
396,view,P105,Clothing,2650,2026-01-01 17:46:00,mobile,Delhi
261,add_to_cart,P103,Beauty,7189,2026-01-01 17:47:00,mobile,Mumbai
805,checkout,P105,Electronics,16723,2026-01-01 17:48:00,mobile,Bangalore
934,add_to_cart,P102,Grocery,16973,2026-01-01 17:49:00,mobile,Mumbai
905,checkout,P102,Grocery,12143,2026-01-01 17:50:00,mobile,Bangalore
1077,add_to_cart,P103,Grocery,1136,2026-01-01 17:51:00,mobile,Mumbai
940,view,P102,Beauty,19753,2026-01-01 17:52:00,mobile,Mumbai
854,checkout,P103,Clothing,6222,2026-01-01 17:53:00,desktop,Mumbai
593,view,P102,Beauty,14678,2026-01-01 17:54:00,mobile,Pune
714,view,P104,Clothing,15789,2026-01-01 17:55:00,desktop,Delhi
1182,add_to_cart,P101,Grocery,16250,2026-01-01 17:56:00,mobile,Bangalore
632,view,P104,Electronics,11792,2026-01-01 17:57:00,mobile,Mumbai
59,view,P103,Beauty,12154,2026-01-01 17:58:00,mobile,Delhi
128,add_to_cart,P103,Electronics,1867,2026-01-01 17:59:00,mobile,Mumbai
736,add_to_cart,P104,Grocery,4808,2026-01-01 18:00:00,mobile,Mumbai
721,add_to_cart,P101,Clothing,8453,2026-01-01 18:01:00,mobile,Bangalore
1139,purchase,P101,Electronics,19490,2026-01-01 18:02:00,mobile,Pune
526,add_to_cart,P105,Beauty,1356,2026-01-01 18:03:00,mobile,Mumbai
521,checkout,P102,Electronics,10243,2026-01-01 18:04:00,mobile,Bangalore
552,view,P105,Electronics,5451,2026-01-01 18:05:00,mobile,Pune
237,add_to_cart,P101,Beauty,14363,2026-01-01 18:06:00,mobile,Pune
494,checkout,P104,Clothing,849,2026-01-01 18:07:00,mobile,Delhi
4,add_to_cart,P102,Beauty,17192,2026-01-01 18:08:00,mobile,Delhi
666,checkout,P104,Grocery,6516,2026-01-01 18:09:00,mobile,Mumbai
442,view,P105,Clothing,7050,2026-01-01 18:10:00,mobile,Delhi
29,view,P103,Electronics,12428,2026-01-01 18:11:00,mobile,Bangalore
1133,add_to_cart,P104,Beauty,1813,2026-01-01 18:12:00,mobile,Bangalore
610,view,P105,Grocery,12877,2026-01-01 18:13:00,mobile,Delhi
805,checkout,P105,Beauty,8408,2026-01-01 18:14:00,mobile,Bangalore
75,view,P105,Clothing,10773,2026-01-01 18:15:00,mobile,Bangalore
838,purchase,P103,Grocery,15478,2026-01-01 18:16:00,mobile,Mumbai
1170,purchase,P103,Electronics,15429,2026-01-01 18:17:00,desktop,Mumbai
128,view,P103,Clothing,13982,2026-01-01 18:18:00,desktop,Bangalore
42,view,P102,Grocery,16679,2026-01-01 18:19:00,mobile,Delhi
41,checkout,P103,Clothing,4814,2026-01-01 18:20:00,desktop,Bangalore
934,purchase,P103,Electronics,10764,2026-01-01 18:21:00,mobile,Pune
34,add_to_cart,P103,Grocery,15853,2026-01-01 18:22:00,mobile,Pune
1041,view,P104,Beauty,12421,2026-01-01 18:23:00,desktop,Pune
1177,add_to_cart,P103,Beauty,14730,2026-01-01 18:24:00,desktop,Mumbai
998,add_to_cart,P102,Electronics,17758,2026-01-01 18:25:00,mobile,Delhi
588,view,P105,Grocery,3809,2026-01-01 18:26:00,mobile,Bangalore
342,checkout,P104,Electronics,438,2026-01-01 18:27:00,mobile,Delhi
27,view,P101,Electronics,6861,2026-01-01 18:28:00,mobile,Delhi
646,view,P103,Clothing,19995,2026-01-01 18:29:00,mobile,Delhi
731,view,P105,Beauty,4375,2026-01-01 18:30:00,mobile,Pune
168,view,P105,Electronics,11591,2026-01-01 18:31:00,desktop,Bangalore
610,view,P104,Clothing,18140,2026-01-01 18:32:00,mobile,Mumbai
268,add_to_cart,P101,Electronics,6862,2026-01-01 18:33:00,desktop,Delhi
821,view,P102,Electronics,8934,2026-01-01 18:34:00,mobile,Delhi
455,view,P105,Electronics,14458,2026-01-01 18:35:00,mobile,Pune
906,view,P105,Beauty,9972,2026-01-01 18:36:00,mobile,Pune
922,purchase,P105,Grocery,17653,2026-01-01 18:37:00,mobile,Bangalore
981,add_to_cart,P105,Beauty,8273,2026-01-01 18:38:00,mobile,Mumbai
702,add_to_cart,P104,Clothing,16785,2026-01-01 18:39:00,mobile,Mumbai
634,add_to_cart,P101,Grocery,11433,2026-01-01 18:40:00,mobile,Pune
130,purchase,P105,Clothing,18050,2026-01-01 18:41:00,mobile,Bangalore
1020,view,P102,Electronics,11456,2026-01-01 18:42:00,mobile,Delhi
819,add_to_cart,P102,Grocery,7916,2026-01-01 18:43:00,mobile,Bangalore
693,checkout,P103,Clothing,12249,2026-01-01 18:44:00,mobile,Mumbai
794,add_to_cart,P105,Electronics,18694,2026-01-01 18:45:00,mobile,Pune
29,view,P105,Clothing,11444,2026-01-01 18:46:00,mobile,Delhi
149,add_to_cart,P105,Clothing,16287,2026-01-01 18:47:00,desktop,Delhi
11,view,P105,Beauty,11951,2026-01-01 18:48:00,mobile,Mumbai
676,add_to_cart,P105,Electronics,7330,2026-01-01 18:49:00,mobile,Delhi
1137,checkout,P102,Beauty,8903,2026-01-01 18:50:00,mobile,Bangalore
187,view,P101,Grocery,15895,2026-01-01 18:51:00,mobile,Mumbai
807,checkout,P101,Electronics,2043,2026-01-01 18:52:00,mobile,Mumbai
744,view,P103,Beauty,14115,2026-01-01 18:53:00,mobile,Delhi
98,checkout,P102,Beauty,8448,2026-01-01 18:54:00,desktop,Mumbai
55,add_to_cart,P105,Grocery,11850,2026-01-01 18:55:00,mobile,Pune
623,view,P101,Clothing,5485,2026-01-01 18:56:00,mobile,Bangalore
664,view,P104,Clothing,16739,2026-01-01 18:57:00,mobile,Mumbai
758,purchase,P104,Clothing,19594,2026-01-01 18:58:00,mobile,Pune
406,view,P104,Grocery,9343,2026-01-01 18:59:00,mobile,Delhi
69,view,P105,Beauty,16373,2026-01-01 19:00:00,desktop,Mumbai
751,view,P105,Electronics,5132,2026-01-01 19:01:00,desktop,Pune
1172,add_to_cart,P103,Grocery,6361,2026-01-01 19:02:00,desktop,Delhi
958,add_to_cart,P103,Clothing,18901,2026-01-01 19:03:00,mobile,Pune
365,view,P103,Clothing,18740,2026-01-01 19:04:00,desktop,Delhi
482,view,P104,Electronics,2734,2026-01-01 19:05:00,mobile,Bangalore
201,view,P105,Grocery,1991,2026-01-01 19:06:00,desktop,Mumbai
154,view,P104,Clothing,19948,2026-01-01 19:07:00,desktop,Bangalore
73,add_to_cart,P103,Grocery,10783,2026-01-01 19:08:00,mobile,Bangalore
713,checkout,P105,Beauty,10067,2026-01-01 19:09:00,mobile,Mumbai
296,view,P102,Grocery,12228,2026-01-01 19:10:00,mobile,Bangalore
1041,view,P101,Beauty,7526,2026-01-01 19:11:00,desktop,Bangalore
61,view,P101,Electronics,2070,2026-01-01 19:12:00,mobile,Pune
939,purchase,P103,Beauty,6871,2026-01-01 19:13:00,desktop,Delhi
42,purchase,P104,Beauty,10784,2026-01-01 19:14:00,mobile,Bangalore
25,checkout,P102,Electronics,12957,2026-01-01 19:15:00,mobile,Mumbai
1063,view,P105,Clothing,17132,2026-01-01 19:16:00,mobile,Pune
131,view,P104,Electronics,9932,2026-01-01 19:17:00,desktop,Delhi
108,view,P103,Grocery,14740,2026-01-01 19:18:00,mobile,Bangalore
172,view,P104,Electronics,12726,2026-01-01 19:19:00,mobile,Bangalore
102,add_to_cart,P103,Grocery,18585,2026-01-01 19:20:00,mobile,Mumbai
866,checkout,P101,Clothing,13523,2026-01-01 19:21:00,mobile,Bangalore
524,checkout,P101,Grocery,16902,2026-01-01 19:22:00,mobile,Mumbai
275,checkout,P104,Electronics,16433,2026-01-01 19:23:00,mobile,Bangalore
1068,view,P102,Electronics,2452,2026-01-01 19:24:00,desktop,Bangalore
817,add_to_cart,P105,Clothing,1851,2026-01-01 19:25:00,desktop,Mumbai
957,view,P103,Electronics,19141,2026-01-01 19:26:00,mobile,Delhi
1041,view,P105,Clothing,12267,2026-01-01 19:27:00,desktop,Pune
330,checkout,P101,Clothing,5624,2026-01-01 19:28:00,desktop,Mumbai
12,view,P102,Electronics,18835,2026-01-01 19:29:00,mobile,Delhi
216,add_to_cart,P102,Beauty,15283,2026-01-01 19:30:00,mobile,Delhi
339,view,P105,Grocery,17773,2026-01-01 19:31:00,mobile,Mumbai
661,add_to_cart,P101,Beauty,11415,2026-01-01 19:32:00,mobile,Pune
1105,checkout,P105,Clothing,2802,2026-01-01 19:33:00,mobile,Mumbai
374,view,P104,Grocery,8935,2026-01-01 19:34:00,desktop,Bangalore
976,checkout,P102,Beauty,19389,2026-01-01 19:35:00,desktop,Bangalore
710,view,P102,Electronics,14642,2026-01-01 19:36:00,mobile,Delhi
466,add_to_cart,P104,Beauty,12359,2026-01-01 19:37:00,mobile,Bangalore
1113,checkout,P101,Grocery,3022,2026-01-01 19:38:00,mobile,Pune
489,add_to_cart,P102,Grocery,6754,2026-01-01 19:39:00,desktop,Mumbai
